id,Ea
icsd_37394,-0.25443
icsd_262396,-0.04651
icsd_75594,-0.02803
icsd_193964,-0.02353
icsd_94139,-0.07078
icsd_180011,-0.15904
icsd_24599,0.31192
icsd_166081,1.10297
icsd_281128,0.54479
icsd_415534,-0.30273
icsd_188911,-0.19076
icsd_184483,-0.17145
icsd_194213,0.26154
icsd_1130,-0.26994
icsd_98812,-0.0103
icsd_51409,0.41945
icsd_35231,-0.64857
icsd_51202,0.96879
icsd_187040,-0.27791
icsd_187949,-0.17779
icsd_183146,0.40966
icsd_93651,-0.1652
icsd_200295,1.10631
icsd_96338,0.2929
icsd_62095,0.32011
icsd_74943,-0.15904
icsd_89403,-0.49179
icsd_427665,-0.08602
icsd_89669,-0.47882
icsd_236363,0.9327
icsd_280466,0.61501
icsd_50464,0.06888
icsd_151929,-0.50515
icsd_430274,0.01501
icsd_45512,-0.31133
icsd_171017,-0.20412
icsd_241197,-0.10721
icsd_248848,0.53747
icsd_189287,0.53377
icsd_95868,0.10029
icsd_188508,0.21242
icsd_159050,-0.15297
icsd_181829,-0.3382
icsd_426221,-0.21791
icsd_1563,-0.32906
icsd_54914,0.62819
icsd_413089,-0.3201
icsd_236210,0.0504
icsd_172722,-0.00598
icsd_79702,-0.32906
icsd_97290,-0.11267
icsd_247143,-0.06091
icsd_72319,-0.35709
icsd_174088,0.23767
icsd_240624,-0.23215
icsd_401395,-0.26211
icsd_260599,0.13892
icsd_85626,-0.31133
icsd_89002,0.10029
icsd_252215,-0.50515
icsd_86647,0.33212
icsd_53824,0.03892
icsd_262843,-0.12949
icsd_190860,0.08661
icsd_174092,0.09691
icsd_54015,0.69556
icsd_185449,0.21242
icsd_173744,0.09691
icsd_109087,-0.26211
icsd_237658,0.0504
icsd_236589,-0.3382
icsd_657597,-0.53318
icsd_10400,-0.2943
icsd_89774,-0.05126
icsd_262769,-0.43052
icsd_181086,0.65902
icsd_86754,0.32214
icsd_239632,0.20454
icsd_98361,-0.18423
icsd_81168,0.38764
icsd_71421,-0.38705
icsd_165312,0.75088
icsd_109253,0.84643
icsd_29040,0.31604
icsd_833,-0.66788
icsd_240621,-0.22497
icsd_88023,-0.3382
icsd_79352,-0.12949
icsd_96597,-0.49179
icsd_191341,-0.06091
icsd_186727,0.25452
icsd_180902,-0.09649
icsd_152001,0.93022
icsd_81095,-0.19076
icsd_68505,-0.02353
icsd_107196,-0.23945
icsd_19069,0.12324
icsd_160189,0.29505
icsd_95535,0.25215
icsd_27771,0.17439
icsd_170790,-0.38705
icsd_174581,0.408
icsd_41145,-0.34754
icsd_153832,0.96375
icsd_159702,-0.10181
icsd_239692,0.15996
icsd_41289,-0.40824
icsd_98708,-0.35709
icsd_185906,0.2929
icsd_115,-0.17145
icsd_67145,-1.40824
icsd_50331,-0.14698
icsd_42143,0.52245
icsd_68814,-0.12949
icsd_426247,-0.0017
icsd_84217,-0.96891
icsd_407209,0.27073
icsd_2107,-0.3201
icsd_93465,0.41295
icsd_202297,0.5387
icsd_73124,0.05789
icsd_15477,-0.23945
icsd_183147,0.35706
icsd_425869,0.18003
icsd_83658,0.58188
icsd_27111,0.11027
icsd_75532,-0.59533
icsd_81010,0.2775
icsd_1666,-0.02803
icsd_56090,0.474
icsd_20141,-0.00598
icsd_80573,0.37887
icsd_180531,0.44454
icsd_425728,0.21759
icsd_168906,0.2227
icsd_85681,0.67634
icsd_193162,-0.15297
icsd_203041,0.13271
icsd_400729,-0.43052
icsd_429456,0.11355
icsd_280941,0.31192
icsd_300229,0.0504
icsd_195715,-0.46623
icsd_61514,-1.05606
icsd_56095,0.71233
icsd_280596,-0.26994
icsd_181644,-0.3382
icsd_18019,-0.20412
icsd_49026,-0.26211
icsd_15112,-0.26994
icsd_658919,-0.51894
icsd_40219,0.43374
icsd_181312,-0.30273
icsd_75291,-0.49179
icsd_291192,-0.36685
icsd_193189,-0.28602
icsd_174525,-0.17779
icsd_240505,0.15702
icsd_71814,-0.4421
icsd_247214,-0.08602
icsd_263002,-0.17779
icsd_74982,-0.15904
icsd_88455,0.38937
icsd_241206,-0.11267
icsd_47116,-0.01466
icsd_71488,0.45805
icsd_193963,-0.09649
icsd_56556,0.10364
icsd_37227,-0.19076
icsd_52385,0.30145
icsd_8285,-0.2943
icsd_4200,0.07249
icsd_181280,-0.454
icsd_236416,-0.38705
icsd_66404,0.4989
icsd_196031,-0.03717
icsd_418260,0.57965
icsd_163126,-0.09122
icsd_55643,0.63018
icsd_96728,-0.75503
icsd_153805,0.28196
icsd_195216,0.80594
icsd_2064,-1.0103
icsd_162673,-0.3201
icsd_84844,0.56024
icsd_186789,0.51733
icsd_35157,-0.11267
icsd_150697,0.18836
icsd_15800,0.08661
icsd_186885,-0.3382
icsd_74125,0.24012
icsd_280461,0.56373
icsd_84300,-0.83421
icsd_161368,-0.17145
icsd_31843,-0.2943
icsd_20641,-0.05126
icsd_261179,0.14504
icsd_182557,0.24255
icsd_203228,-0.17145
icsd_66062,0.44909
icsd_238737,0.17154
icsd_95532,-0.25443
icsd_180586,0.06888
icsd_60555,0.84279
icsd_51083,0.01501
icsd_69189,-0.0758
icsd_34683,0.5069
icsd_92837,0.11355
icsd_158915,0.0504
icsd_64713,0.27526
icsd_170228,-0.66788
icsd_156561,-0.09649
icsd_100158,0.10697
icsd_237094,-0.18423
icsd_172280,-0.17779
icsd_23739,0.08312
icsd_192402,0.273
icsd_155851,-0.4421
icsd_165843,0.31808
icsd_81680,0.69385
icsd_67697,-0.38705
icsd_34614,0.36261
icsd_100398,0.11027
icsd_27531,-0.20412
icsd_202244,-0.10181
icsd_42845,-0.24687
icsd_154214,0.14806
icsd_263030,0.78209
icsd_245415,0.0504
icsd_181828,0.01089
icsd_86284,0.12324
icsd_247804,-0.73155
icsd_68614,-0.09649
icsd_236162,0.22523
icsd_82872,0.44454
icsd_160352,-0.05126
icsd_237107,0.83604
icsd_201666,-0.2943
icsd_107514,0.58188
icsd_28511,-0.28602
icsd_32733,-0.70927
icsd_92772,-0.03717
icsd_36067,-0.22497
icsd_411406,-0.25443
icsd_420410,-0.75503
icsd_238223,0.01089
icsd_67589,-0.02803
icsd_202980,0.32011
icsd_157114,0.13271
icsd_65537,0.76857
icsd_24742,-0.06582
icsd_180198,0.39794
icsd_160841,-0.23215
icsd_31545,-0.3382
icsd_80988,0.33409
icsd_42813,-0.24687
icsd_193886,-0.40824
icsd_75828,-0.13524
icsd_35651,0.06888
icsd_66067,0.05416
icsd_420854,-0.46623
icsd_63648,0.24012
icsd_280644,-0.49179
icsd_15725,0.19653
icsd_68354,0.52499
icsd_97426,0.03109
icsd_184079,-0.51894
icsd_1036,0.13583
icsd_429568,0.09691
icsd_424931,0.05789
icsd_60022,0.25452
icsd_94584,-0.40824
icsd_96438,-0.09649
icsd_84003,0.3824
icsd_79493,0.15107
icsd_236365,-0.17779
icsd_401396,-0.3382
icsd_192424,0.06525
icsd_181799,-0.34754
icsd_169900,-0.18423
icsd_189077,-0.26211
icsd_84737,0.68867
icsd_61154,0.11355
icsd_281150,0.44909
icsd_409335,-0.07078
icsd_40665,-0.05126
icsd_29127,0.24012
icsd_280286,0.29073
icsd_16382,0.14806
icsd_186941,-0.0103
icsd_23151,0.20718
icsd_237399,-0.19076
icsd_6145,-0.12949
icsd_426706,0.73556
icsd_421187,0.48801
icsd_93228,0.27073
icsd_52238,-0.15904
icsd_237455,-0.17779
icsd_241234,-0.23215
icsd_247643,0.15996
icsd_280211,0.31808
icsd_201010,0.50292
icsd_181147,-0.15904
icsd_169186,-0.23215
icsd_26408,0.69642
icsd_236170,0.2227
icsd_416295,0.20189
icsd_91031,0.03892
icsd_248842,0.2227
icsd_163287,-0.03258
icsd_81835,0.57516
icsd_171825,-0.22497
icsd_174034,-0.11821
icsd_249384,0.27073
icsd_408693,-0.00598
icsd_75733,0.31398
icsd_51616,1.00296
icsd_164055,-0.77985
icsd_74642,0.21759
icsd_40153,-0.35709
icsd_84961,-0.73155
icsd_62506,0.32011
icsd_81133,-0.11267
icsd_245843,-0.13524
icsd_163133,-0.15904
icsd_150433,0.12324
icsd_28348,0.05416
icsd_402063,-0.4421
icsd_99421,-0.0103
icsd_404913,-0.41924
icsd_166540,-0.20412
icsd_72374,0.08661
icsd_47001,1.2362
icsd_425173,0.18003
icsd_66656,-0.73155
icsd_237685,0.25921
icsd_88027,-0.3382
icsd_186676,-0.39752
icsd_79551,0.18003
icsd_4339,-0.17779
icsd_290340,0.17722
icsd_28297,-0.39752
icsd_86678,0.408
icsd_200637,-0.09649
icsd_193236,0.54841
icsd_89748,-0.12949
icsd_172725,0.13583
icsd_245841,-0.26211
icsd_171783,-0.24687
icsd_262405,0.1168
icsd_189807,0.06888
icsd_281622,0.05416
icsd_167187,-0.11821
icsd_83455,0.9549
icsd_159058,-0.20412
icsd_1861,-0.07078
icsd_408952,0.0935
icsd_182284,-0.28602
icsd_83376,0.85004
icsd_290449,0.17154
icsd_109603,-0.70927
icsd_192706,-0.0017
icsd_262742,-0.36685
icsd_425628,0.12003
icsd_86227,-0.46623
icsd_169005,-0.83421
icsd_27762,-0.23215
icsd_81129,-0.13524
icsd_422909,0.14806
icsd_69768,0.09007
icsd_37373,-0.23945
icsd_66336,0.67812
icsd_169650,-0.19739
icsd_248606,-0.21791
icsd_190462,0.44454
icsd_402062,-0.47882
icsd_95369,0.18003
icsd_174291,0.78488
icsd_261225,-0.02353
icsd_107136,-0.21096
icsd_94599,-0.01466
icsd_33749,-0.05126
icsd_65132,0.27973
icsd_63201,-0.37683
icsd_159523,-0.08602
icsd_14000,-1.05606
icsd_150293,-0.53318
icsd_644917,-0.59533
icsd_262995,0.16579
icsd_95960,0.09007
icsd_159517,0.1168
icsd_181934,0.39282
icsd_109854,0.98137
icsd_425464,0.34763
icsd_260890,-0.14107
icsd_162216,0.34188
icsd_402399,-0.57894
icsd_401710,-0.08088
icsd_162545,-0.1652
icsd_79275,-0.12949
icsd_424348,-0.53318
icsd_59244,0.51084
icsd_152066,-0.07078
icsd_92368,-0.86417
icsd_186923,-0.454
icsd_9386,-0.03258
icsd_94734,0.46246
icsd_92469,-0.11267
icsd_290599,-0.26211
icsd_160800,-0.15297
icsd_74860,-0.15904
icsd_72572,0.29073
icsd_41892,-0.10181
icsd_88641,-0.01466
icsd_404157,0.41295
icsd_15219,0.60984
icsd_65445,0.05416
icsd_426627,-0.11267
icsd_192834,-0.00598
icsd_75720,0.27973
icsd_419547,-0.24687
icsd_189438,-0.3382
icsd_65955,-0.07078
icsd_50588,-0.0017
icsd_181798,0.07961
icsd_159060,-0.21791
icsd_153827,0.44758
icsd_166357,-0.0017
icsd_237581,0.60142
icsd_185885,-0.41924
icsd_422200,0.15405
icsd_6063,-0.10721
icsd_180325,0.26616
icsd_202971,-0.77985
icsd_430559,-0.09649
icsd_263007,-0.49179
icsd_52388,-0.17779
icsd_20034,0.56141
icsd_17043,-0.14107
icsd_20366,-0.21096
icsd_108392,-0.64857
icsd_182067,-0.10181
icsd_16127,-0.2943
icsd_411777,0.01089
icsd_183611,0.01501
icsd_150296,-0.26994
icsd_246132,-0.31133
icsd_15476,0.24255
icsd_67110,-0.41924
icsd_248665,0.19382
icsd_183774,-0.05126
icsd_193200,-0.07078
icsd_83783,-0.24687
icsd_71526,0.93909
icsd_419401,-0.12949
icsd_50645,0.07961
icsd_75697,0.1168
icsd_168043,-0.10181
icsd_98808,0.01501
icsd_14391,0.02312
icsd_187207,-0.27791
icsd_413289,-0.59533
icsd_239235,0.09691
icsd_181387,0.37887
icsd_421461,-0.46623
icsd_1118,-0.02353
icsd_184901,0.0466
icsd_43163,0.12324
icsd_249479,0.58188
icsd_30656,-0.41924
icsd_42831,-0.24687
icsd_186172,-0.454
icsd_69651,0.5729
icsd_418258,0.31604
icsd_51730,0.79247
icsd_423606,-0.53318
icsd_421426,-0.08602
icsd_402784,-0.13524
icsd_35276,-0.46623
icsd_238570,-0.38705
icsd_181830,-0.59533
icsd_159526,-0.0758
icsd_63181,0.22775
icsd_152447,0.24255
icsd_93056,0.56141
icsd_77544,-0.3201
icsd_250770,0.21759
icsd_290483,-0.10721
icsd_34338,-0.02353
icsd_200615,-0.11267
icsd_99292,-0.3201
icsd_183152,-0.27791
icsd_246903,-0.73155
icsd_10432,-0.73155
icsd_33525,-0.27791
icsd_65740,0.36628
icsd_164198,-0.26994
icsd_59675,0.5863
icsd_84292,0.01908
icsd_52361,-0.80618
icsd_26146,0.43061
icsd_91929,-0.26994
icsd_238794,0.2972
icsd_30280,-0.61236
icsd_261181,0.408
icsd_239362,-0.64857
icsd_202879,0.15702
icsd_32595,-0.51894
icsd_42184,-0.24687
icsd_89024,-0.39752
icsd_260176,-0.06582
icsd_35590,-0.63009
icsd_85095,0.12958
icsd_281576,0.26154
icsd_155309,0.47542
icsd_167953,-0.34754
icsd_160190,0.12958
icsd_15175,0.30357
icsd_67850,-0.86417
icsd_83789,0.07249
icsd_183965,-0.38705
icsd_52337,0.65246
icsd_68314,-2.0103
icsd_60547,0.7576
icsd_195762,-0.31133
icsd_152082,-0.0103
icsd_174067,-0.0103
icsd_182596,-0.66788
icsd_154223,0.02713
icsd_26797,-0.15297
icsd_290231,-0.23945
icsd_151586,-0.20412
icsd_79431,-0.32906
icsd_29275,-0.31133
icsd_93954,0.22015
icsd_62537,-0.73155
icsd_15739,-0.24687
icsd_97201,-0.24687
icsd_380525,-0.09649
icsd_408652,0.56834
icsd_239414,-0.43052
icsd_247312,0.23767
icsd_94160,-0.28602
icsd_80340,0.05416
icsd_171375,-0.83421
icsd_100399,0.10697
icsd_41186,-0.3201
icsd_281664,-0.36685
icsd_92562,0.96283
icsd_107193,-0.18423
icsd_79428,-0.30273
icsd_14245,-0.09122
icsd_25752,-0.454
icsd_195658,0.6067
icsd_238791,0.06888
icsd_185622,0.52626
icsd_31058,0.23274
icsd_43618,0.01501
icsd_281012,-1.0103
icsd_27681,-0.05126
icsd_158961,0.47966
icsd_73275,-0.28602
icsd_195759,-0.01466
icsd_41433,-0.26211
icsd_196043,-0.19739
icsd_5389,-1.10721
icsd_410828,-0.21791
icsd_247467,-0.21791
icsd_151907,-0.38705
icsd_239377,-0.35709
icsd_23734,0.90825
icsd_31317,0.0504
icsd_42190,-0.23945
icsd_73186,0.2227
icsd_100831,-0.3201
icsd_201740,0.69812
icsd_192238,-0.36685
icsd_425132,0.20454
icsd_182603,-0.43052
icsd_94744,0.67723
icsd_156702,-0.09122
icsd_419534,-0.10721
icsd_402578,-0.64857
icsd_426273,0.48106
icsd_83462,-0.15297
icsd_427335,-0.17779
icsd_90731,0.36077
icsd_162914,0.19922
icsd_238237,-0.34754
icsd_183393,0.0504
icsd_56583,0.22523
icsd_1351,-0.27791
icsd_162489,0.16289
icsd_174539,-0.10721
icsd_68463,0.05416
icsd_424937,0.75834
icsd_56143,0.24255
icsd_426254,-0.02353
icsd_77737,0.23767
icsd_180498,-0.454
icsd_183637,-0.03717
icsd_1117,0.09691
icsd_166830,-0.01466
icsd_23522,0.06525
icsd_25523,-0.66788
icsd_4246,0.26845
icsd_30029,-0.34754
icsd_52151,0.75834
icsd_73685,0.30567
icsd_428002,-0.25443
icsd_409981,-0.39752
icsd_195755,-0.37683
icsd_83969,-0.37683
icsd_41409,-0.27791
icsd_416999,0.44454
icsd_182750,-0.68808
icsd_412368,-0.1652
icsd_50926,0.30985
icsd_75220,0.29073
icsd_173891,0.26386
icsd_94493,-0.36685
icsd_187688,-0.26994
icsd_72991,-0.46623
icsd_34070,0.15107
icsd_100249,-0.11267
icsd_81138,0.00254
icsd_95972,-0.15904
icsd_170317,-0.53318
icsd_87991,-0.23945
icsd_20768,0.34763
icsd_195951,0.13271
icsd_202885,-0.12949
icsd_71276,0.49485
icsd_424286,-0.02803
icsd_195787,0.12324
icsd_159367,0.24738
icsd_415540,-0.59533
icsd_280844,-0.07078
icsd_27862,-2.0103
icsd_41199,-0.09649
icsd_182751,-0.75503
icsd_424692,-0.31133
icsd_56114,0.27073
icsd_422988,-0.22497
icsd_74201,-0.18423
icsd_417277,-0.13524
icsd_192423,-0.2943
icsd_18102,-0.28602
icsd_203174,-0.19076
icsd_92340,1.09145
icsd_187534,-0.19739
icsd_16191,-0.40824
icsd_48137,0.58299
icsd_59315,0.5069
icsd_167283,-0.26211
icsd_290318,0.62619
icsd_2865,0.07961
icsd_186516,-0.19076
icsd_93462,0.45508
icsd_80257,-1.0103
icsd_79721,-0.14107
icsd_40991,0.43218
icsd_201899,-0.454
icsd_4199,0.3824
icsd_43181,-0.93112
icsd_162755,-0.37683
icsd_181382,-0.3382
icsd_380104,-0.70927
icsd_27983,-0.31133
icsd_158136,-0.27791
icsd_20402,0.18836
icsd_84227,0.19922
icsd_300243,0.06158
icsd_27529,-0.2943
icsd_30590,0.0504
icsd_236314,0.41945
icsd_240603,-0.18423
icsd_93013,-0.11821
icsd_184543,0.06525
icsd_262768,-0.454
icsd_192992,-0.49179
icsd_194590,-0.02803
icsd_424287,0.1856
icsd_8161,-0.0103
icsd_171893,-0.3382
icsd_15346,-0.31133
icsd_411384,-0.2943
icsd_425433,-0.0758
icsd_178,-0.22497
icsd_300010,-0.1652
icsd_63469,0.62418
icsd_73956,-0.59533
icsd_182238,-0.39752
icsd_190738,-0.00598
icsd_16025,-0.86417
icsd_182386,-0.10181
icsd_51893,0.1168
icsd_44927,0.24738
icsd_261306,0.15996
icsd_185705,-0.23945
icsd_245516,-0.21791
icsd_169720,-0.61236
icsd_107197,-0.23945
icsd_249777,0.0504
icsd_16270,0.273
icsd_188551,0.05789
icsd_202752,0.15702
icsd_28577,0.27526
icsd_23455,-0.22497
icsd_430305,-0.03258
icsd_80666,0.16868
icsd_163891,-0.13524
icsd_605458,-0.41924
icsd_61203,-0.12381
icsd_424592,0.06888
icsd_411490,0.03109
icsd_34394,-0.3201
icsd_168597,0.09691
icsd_99431,-0.66788
icsd_195630,-0.07078
icsd_413970,0.07961
icsd_245511,-0.66788
icsd_422063,-0.27791
icsd_69095,-0.47882
icsd_185454,0.30145
icsd_429712,-0.41924
icsd_60413,-0.12381
icsd_39389,0.08661
icsd_185248,-0.40824
icsd_240525,0.19922
icsd_34397,0.02713
icsd_167332,-0.53318
icsd_162540,-0.1652
icsd_150352,0.13583
icsd_158134,-0.2943
icsd_251657,0.00254
icsd_9328,-0.13524
icsd_2409,-0.49179
icsd_291465,-0.17779
icsd_238176,0.51214
icsd_59304,0.52118
icsd_50825,0.56719
icsd_423712,0.30567
icsd_290341,0.16579
icsd_107141,-0.24687
icsd_77481,-0.18423
icsd_10180,0.6046
icsd_190789,0.3824
icsd_422107,-0.02353
icsd_167809,0.15405
icsd_245423,-0.38705
icsd_39668,0.20189
icsd_159925,-0.24687
icsd_169795,-0.53318
icsd_26073,-0.14107
icsd_408322,0.408
icsd_89638,0.31192
icsd_26934,0.56373
icsd_245845,-0.08602
icsd_91097,-0.10721
icsd_80398,-0.41924
icsd_67820,0.09691
icsd_99424,0.02713
icsd_425556,-0.50515
icsd_73082,0.46246
icsd_408028,-0.1652
icsd_250492,0.48939
icsd_431124,0.47825
icsd_419595,-0.34754
icsd_107164,-0.24687
icsd_184836,-0.0017
icsd_159057,-0.07078
icsd_17021,-0.0017
icsd_71221,-0.5479
icsd_8163,-0.2943
icsd_246278,-0.14698
icsd_200930,-0.18423
icsd_290448,0.26386
icsd_248059,-0.02803
icsd_20223,-0.27791
icsd_247812,-0.36685
icsd_68427,-0.26994
icsd_158734,1.00254
icsd_241191,-0.10721
icsd_281208,-0.43052
icsd_159099,0.12958
icsd_31333,-0.01907
icsd_201756,-0.43052
icsd_202281,-0.19739
icsd_95908,-0.454
icsd_246505,-0.20412
icsd_97956,0.06158
icsd_94460,-0.35709
icsd_380480,-0.01907
icsd_60363,-0.63009
icsd_166358,0.38937
icsd_181933,0.3824
icsd_155284,0.13892
icsd_170227,-0.64857
icsd_180106,-0.25443
icsd_172738,-0.41924
icsd_20133,0.72848
icsd_15917,-0.59533
icsd_83630,-0.75503
icsd_23513,0.50025
icsd_195483,0.52878
icsd_402880,0.50953
icsd_62035,-0.35709
icsd_1671,-0.47882
icsd_168341,-0.43052
icsd_184843,0.00673
icsd_260857,-0.43052
icsd_66147,0.0504
icsd_250871,-0.02803
icsd_181294,0.26386
icsd_31930,-0.4421
icsd_280978,0.60142
icsd_1108,0.14806
icsd_83844,0.34573
icsd_252569,-0.21096
icsd_66917,0.17722
icsd_28213,-0.2943
icsd_194910,0.12324
icsd_167310,0.19382
icsd_188467,-0.31133
icsd_159206,0.47966
icsd_185141,-0.19076
icsd_59102,0.7082
icsd_95926,-0.11821
icsd_160855,-0.40824
icsd_422840,0.12003
icsd_28570,0.2929
icsd_251086,-0.08088
icsd_183040,-0.1652
icsd_174369,-0.24687
icsd_290453,0.2227
icsd_93461,0.42427
icsd_262770,-0.454
icsd_422984,-0.23945
icsd_82146,-0.0758
icsd_42843,-0.24687
icsd_162236,-0.61236
icsd_237097,-0.1652
icsd_262733,0.22015
icsd_90937,-0.27791
icsd_190857,0.36261
icsd_155112,-0.24687
icsd_425176,0.09007
icsd_73110,0.06525
icsd_93592,-0.02803
icsd_78622,0.23767
icsd_15373,-0.26211
icsd_84881,0.16579
icsd_10221,-0.12381
icsd_162916,0.18003
icsd_55260,-0.06582
icsd_166309,-0.14698
icsd_184626,0.30567
icsd_39563,-0.80618
icsd_180347,-0.21791
icsd_71650,0.17439
icsd_36644,0.25452
icsd_33512,-0.39752
icsd_72101,-0.41924
icsd_90548,0.41945
icsd_44788,0.32616
icsd_20527,-0.15297
icsd_245253,0.61295
icsd_166952,-0.19739
icsd_151906,-0.39752
icsd_4253,0.03109
icsd_81902,-0.03717
icsd_186847,-0.34754
icsd_160953,-0.24687
icsd_65531,0.84643
icsd_9849,-0.10721
icsd_252182,0.02312
icsd_44340,0.13583
icsd_236561,-0.10181
icsd_74956,0.17439
icsd_23511,0.06525
icsd_427492,-0.24687
icsd_425123,0.5863
icsd_69308,-0.12381
icsd_427488,-0.14107
icsd_237483,-0.20412
icsd_427418,0.10029
icsd_201399,-0.08088
icsd_54001,0.15996
icsd_73220,-0.02803
icsd_236361,0.9327
icsd_78819,-0.49179
icsd_261835,-0.47882
icsd_159067,0.0466
icsd_78803,-0.4421
icsd_89845,0.13892
icsd_23525,0.19382
icsd_196224,0.41945
icsd_160354,-0.05606
icsd_430463,-0.15904
icsd_67902,0.54358
icsd_247216,-0.50515
icsd_169906,-0.26211
icsd_42668,-0.23215
icsd_68869,0.70903
icsd_193715,-0.21791
icsd_160582,-0.83421
icsd_246687,-0.70927
icsd_28743,-0.26994
icsd_32655,-0.66788
icsd_1898,0.06158
icsd_281303,0.94442
icsd_195218,0.57853
icsd_402574,0.01908
icsd_281588,0.03892
icsd_34670,-0.15297
icsd_424295,-0.15297
icsd_71175,0.0504
icsd_194630,0.05789
icsd_196012,0.82918
icsd_39440,-0.02803
icsd_86317,0.2227
icsd_157756,0.20189
icsd_20069,-0.08602
icsd_167044,0.34381
icsd_250719,0.28637
icsd_169648,-0.24687
icsd_260855,-0.4421
icsd_181761,-0.38705
icsd_189726,-0.03717
icsd_248246,-0.23945
icsd_6152,0.41295
icsd_187918,-0.09649
icsd_80613,0.09691
icsd_189390,-0.27791
icsd_31357,0.24738
icsd_251594,-0.25443
icsd_49613,-0.96891
icsd_247806,-0.73155
icsd_425113,0.32415
icsd_188033,-0.12949
icsd_429064,0.07961
icsd_27652,1.121
icsd_28546,0.14504
icsd_429325,-0.08088
icsd_247684,-0.13524
icsd_427485,-0.04182
icsd_196007,0.87222
icsd_924,0.05789
icsd_187220,0.10029
icsd_31865,0.8636
icsd_261882,-0.26211
icsd_163528,0.22015
icsd_35416,0.5579
icsd_246686,0.26845
icsd_22,-0.04651
icsd_416521,0.25687
icsd_171978,-0.38705
icsd_99600,-0.13524
icsd_54123,0.03892
icsd_407563,-0.19739
icsd_88961,-0.23945
icsd_247738,-0.22497
icsd_86960,0.38415
icsd_104,-0.30273
icsd_290478,-0.37683
icsd_69990,0.54115
icsd_33890,0.27973
icsd_38359,0.24012
icsd_92309,0.11027
icsd_2106,-0.31133
icsd_6069,-0.80618
icsd_163268,-0.30273
icsd_426639,0.74175
icsd_421941,0.21242
icsd_183491,0.16579
icsd_238656,-0.38705
icsd_109852,0.75088
icsd_100631,-0.07078
icsd_95829,-0.68808
icsd_173368,0.40966
icsd_25639,-0.3201
icsd_66940,0.19922
icsd_63355,0.42106
icsd_81117,0.05416
icsd_32600,-0.61236
icsd_15519,-0.12949
icsd_156981,-0.59533
icsd_183885,-0.09122
icsd_195357,0.17722
icsd_107161,-0.24687
icsd_189663,-0.03258
icsd_157132,-0.454
icsd_184848,0.21759
icsd_83488,-0.83421
icsd_38314,0.28417
icsd_65416,0.37887
icsd_191592,0.19653
icsd_420637,-0.43052
icsd_162754,-0.22497
icsd_25729,0.51345
icsd_189465,-0.63009
icsd_159887,-1.31133
icsd_411172,0.29933
icsd_50738,-1.05606
icsd_190802,-0.02803
icsd_262314,-0.37683
icsd_187209,-0.27791
icsd_164158,0.31398
icsd_189421,-0.17145
icsd_658016,-0.56314
icsd_180834,-0.47882
icsd_401239,0.22523
icsd_28497,0.5863
icsd_192256,0.52878
icsd_190729,0.16289
icsd_251703,-0.21096
icsd_425270,0.1168
icsd_161514,0.30145
icsd_291235,-0.04651
icsd_81167,0.28637
icsd_174374,-0.77985
icsd_427717,0.33409
icsd_195712,-0.47882
icsd_163663,0.21501
icsd_402398,-0.53318
icsd_97966,-0.61236
icsd_425551,0.00673
icsd_68495,-0.28602
icsd_97584,-0.03258
icsd_251087,-0.04651
icsd_607072,-0.46623
icsd_73185,0.19382
icsd_430562,0.22015
icsd_1839,-0.26994
icsd_247415,0.11027
icsd_71589,0.34954
icsd_94619,-0.1652
icsd_60280,-0.09122
icsd_192527,0.05416
icsd_37262,0.59284
icsd_16638,-0.86417
icsd_79613,0.3911
icsd_42991,-0.24687
icsd_186520,-0.22497
icsd_628101,-0.36685
icsd_6024,-0.83421
icsd_1557,-0.26211
icsd_240613,-0.21096
icsd_188088,0.08661
icsd_151569,-0.19739
icsd_169714,-0.53318
icsd_245354,0.32616
icsd_180907,0.44607
icsd_261924,0.08312
icsd_181648,-0.34754
icsd_181958,0.51084
icsd_237353,-0.32906
icsd_150966,0.05416
icsd_202386,-0.14107
icsd_280759,0.10697
icsd_94538,0.07961
icsd_661,0.10029
icsd_194471,0.18836
icsd_39162,-0.17145
icsd_248845,0.46246
icsd_96940,0.00673
icsd_247630,-0.07078
icsd_154487,-0.49179
icsd_425172,0.32816
icsd_413677,-0.80618
icsd_26676,-0.53318
icsd_80845,-0.12381
icsd_74978,-0.22497
icsd_91933,-0.34754
icsd_36623,-0.3201
icsd_261374,-0.14698
icsd_187293,0.73477
icsd_28343,0.75088
icsd_187113,0.59067
icsd_191978,-0.22497
icsd_189825,0.0466
icsd_16784,-0.3382
icsd_170041,0.59608
icsd_62539,0.879
icsd_161512,0.28196
icsd_165925,-0.34754
icsd_10102,0.06888
icsd_97260,-0.14698
icsd_16258,0.474
icsd_170862,0.38064
icsd_6044,-0.59533
icsd_53821,-0.14107
icsd_65503,0.58409
icsd_419509,-0.38705
icsd_65735,0.07606
icsd_169889,0.13271
icsd_280225,-0.09122
icsd_158165,-0.06091
icsd_429318,-0.05126
icsd_183771,0.85952
icsd_416330,0.19382
icsd_94081,0.17154
icsd_28192,-0.53318
icsd_290966,0.21759
icsd_72283,-0.32906
icsd_291133,0.26616
icsd_260854,-0.43052
icsd_24426,0.05789
icsd_280089,0.06158
icsd_96476,-0.14107
icsd_15096,0.06888
icsd_60442,-0.28602
icsd_47141,0.17722
icsd_108957,-0.17145
icsd_15246,0.63806
